Z,N,BE,BE_sd
48,72,1013.8676107272728,1.4529077354361017
48,73,1019.3287446363637,1.5832262019952021
48,74,1027.0744183636364,1.4361964603225084
48,75,1032.3559734545454,1.5563643004064656
48,76,1039.7629461818183,1.4549565922621706
48,77,1044.8220430909093,1.606724807662318
48,78,1052.0142919090908,1.636530403485863
48,79,1056.9558534545456,1.9096656947685753
48,80,1063.8532347272726,2.1477523365072697
48,81,1068.306037909091,2.3697428372212785
48,82,1074.6612821818183,2.671577124590908
48,83,1076.5690403636363,2.8319449823540017
48,84,1080.0757217272728,3.1012268713829867
48,85,1081.7134894545454,3.3806446801289725
48,86,1084.8034104545454,3.6333938439187548
48,87,1086.1721847272727,3.9569533028677855
48,88,1089.1391265454547,4.2295068556043605
48,89,1090.2183785454547,4.5490563251854015
48,90,1092.9800576363634,4.806880157373937
48,91,1093.7348728181819,5.099854916833275
48,92,1096.2733424545456,5.2929425697714585
48,93,1096.8093127272728,5.476059042316288
48,94,1099.1522012727273,5.568329497713085
48,95,1099.4951449999999,5.771162349898908
48,96,1101.745144090909,5.883464616804175
48,97,1101.994568181818,6.0732332399459015
48,98,1104.1766531818182,6.2796158738668915
48,99,1104.4592544545453,6.507406278541617
48,100,1106.510371181818,6.716757549589998
48,101,1106.6070316363637,6.949800863843861
48,102,1108.4660584545456,7.185163597629951
48,103,1108.3077242727272,7.449068101449491
48,104,1109.985686,7.704584529333991
48,105,1109.7266084545454,7.986567067439587
48,106,1111.271571090909,8.26472899923047
48,107,1110.9149816363638,8.556879730487433
48,108,1112.348378909091,8.822600398349604
48,109,1111.8355778181817,9.10502071744986
48,110,1113.1824653636365,9.36307944980264
48,111,1112.5069280909092,9.635371964459571
48,112,1113.7403066363636,9.891697069425708
48,113,1112.9796852727272,10.16869528781907
48,114,1114.0449085454545,10.441787928417876
48,115,1113.232134181818,10.721394757421331
49,44,728.2146100909091,2.1162025906421733
49,45,743.6966081818183,2.1266026226562786
49,46,761.1993130909091,1.9245183602724525
49,47,776.1511469090909,2.0579476094533877
49,48,793.0548106363636,2.0024398900253373
49,49,807.0501505454545,2.0631304793816247
49,50,823.0477745454544,2.199579299128229
49,51,833.5898890909091,2.123825605042563
49,52,846.0918219090909,2.1772343692292297
49,53,855.9603164545454,2.2909425535840096
49,54,867.6951310909092,2.1610911413036202
49,55,877.0591883636364,2.1066952613058283
49,56,888.3663846363635,1.9821216056141915
49,57,897.1188066363636,2.0431894300166284
49,58,907.944021,1.9382412302779002
49,59,916.2188822727272,2.0365649033970583
49,60,926.624992909091,1.9498785030757309
49,61,934.4474690909091,2.0460739302237445
49,62,944.4617443636363,1.8986213555962743
49,63,951.9020659999999,1.9993267074845515
49,64,961.5915513636363,1.8201265537069926
49,65,968.7014504545455,1.9597700185478517
49,66,978.0168725454546,1.740399333124587
49,67,984.6696212727273,1.8605453107676793
49,68,993.7445736363635,1.6339544997659567
49,69,1000.183304909091,1.716654668336187
49,70,1008.9157958181818,1.48214760426913
49,71,1015.0888463636362,1.5936349487816364
49,72,1023.5216724545455,1.3831397055951757
49,73,1029.4253902727273,1.4947661806160437
49,74,1037.555290090909,1.3080847694736846
49,75,1043.2644386363636,1.4247741558889104
49,76,1051.084417909091,1.3175701486920846
49,77,1056.612147090909,1.481973041683764
49,78,1064.142076272727,1.4997189858811584
49,79,1069.4721577272728,1.7551111531376682
49,80,1076.6967705454547,1.9813079655439088
49,81,1081.5828437272728,2.235499961271483
49,82,1088.224143,2.542239857069443
49,83,1090.329267090909,2.672310755850272
49,84,1094.169789272727,2.8891320943440038
49,85,1096.150044,3.162012323419103
49,86,1099.4660907272728,3.4088130884940195
49,87,1101.1057176363636,3.720633525606984
49,88,1104.284088272727,3.9888146097927653
49,89,1105.6116973636363,4.300153611690064
49,90,1108.5878650909092,4.551815680409904
49,91,1109.5640079090908,4.856103124236668
49,92,1112.2897223636362,5.0476983121738295
49,93,1113.037644727273,5.207038610170952
49,94,1115.5971993636363,5.322879095923057
49,95,1116.1525667272729,5.483321373771161
49,96,1118.5700317272726,5.558842541239446
49,97,1119.2221472727272,5.732349180938226
49,98,1121.645726272727,5.921365790341138
49,99,1122.2377556363635,6.1509772150516
49,100,1124.5716703636363,6.351331125539504
49,101,1124.9166724545455,6.564085758172414
49,102,1127.039305090909,6.793365736853554
49,103,1127.1030900000003,7.030239930930397
49,104,1129.0265448181817,7.278452793932078
49,105,1129.0076265454545,7.544945544895583
49,106,1130.7700458181816,7.8194124095366595
49,107,1130.5397404545454,8.075355519175616
49,108,1132.1805543636367,8.33980325725104
49,109,1131.9760829090908,8.622539225586886
49,110,1133.461153,8.875742515479487
49,111,1132.9966377272726,9.134163550276671
49,112,1134.4648200000001,9.396918822274372
49,113,1133.9533727272726,9.655596546229303
49,114,1135.4049687272727,9.894599799121963
49,115,1134.8331216363638,10.161354622759628
49,116,1136.173003,10.44299707787849
50,44,728.0641979090909,2.2620036416639864
50,45,743.9099371818182,2.456598229627785
50,46,761.9823635454545,2.119781027384203
50,47,777.284741090909,2.4494283913235235
50,48,794.6691125454545,2.4128604984361517
50,49,809.2222545454545,2.352965559907481
50,50,825.8894125454545,2.448682118860101
50,51,836.7462049999999,2.3699279741370933
50,52,849.7008397272726,2.4027233959143923
50,53,859.9116373636364,2.469391661294219
50,54,872.0458565454544,2.378866812272941
50,55,881.5691774545455,2.443821655294364
50,56,893.237743909091,2.3288419490590697
50,57,902.2205956363637,2.3918272871242983
50,58,913.4179024545455,2.235030960756488
50,59,921.974125,2.3767820814462786
50,60,932.8268451818182,2.2058652701292063
50,61,940.9902548181818,2.358337969808569
50,62,951.5477212727274,2.166112980783283
50,63,959.3587058181819,2.2646801318962577
50,64,969.581697090909,2.085179625257595
50,65,977.0523019090909,2.1516928869588576
50,66,986.9030101818181,1.9666539390776177
50,67,994.037103090909,1.9948117708045203
50,68,1003.5664705454545,1.7932735438904186
50,69,1010.330219818182,1.7951712773760615
50,70,1019.5457946363636,1.5954590657719514
50,71,1026.0264945454544,1.5997228033518047
50,72,1034.917318636364,1.3739954082836128
50,73,1041.1769348181817,1.4109491043744051
50,74,1049.7690397272727,1.1788352817017174
50,75,1055.8033984545452,1.262623166092013
50,76,1064.0749249090911,1.1448956760807276
50,77,1069.9248086363637,1.3437683050038463
50,78,1077.9421225454544,1.379214676959304
50,79,1083.600917,1.697329173281187
50,80,1091.277203090909,1.8958500866898573
50,81,1096.4207335454546,2.1490270156785987
50,82,1103.5326992727269,2.4468031537007504
50,83,1105.9505756363635,2.5420442319341783
50,84,1110.0048134545452,2.7407958226901714
50,85,1112.1316366363635,3.0062063396776004
50,86,1115.7525086363637,3.2121778921550277
50,87,1117.5850471818183,3.528772090531454
50,88,1121.0424713636364,3.7789221543331344
50,89,1122.506481909091,4.0961864088158375
50,90,1125.7684661818182,4.324530997186952
50,91,1126.8522765454545,4.628393811133433
50,92,1129.878769,4.798032244211599
50,93,1130.6373385454547,5.039166048582789
50,94,1133.408238181818,5.190213596344226
50,95,1134.2691606363637,5.306612872006524
50,96,1136.9148868181817,5.331392883533654
50,97,1137.7319955454545,5.402456611651625
50,98,1140.4242495454548,5.503232590849558
50,99,1141.237259272727,5.728634230120403
50,100,1143.8617782727274,5.926081441835867
50,101,1144.4940344545453,6.133711426072357
50,102,1146.856146818182,6.3415229433801175
50,103,1147.1862409999999,6.567509870407952
50,104,1149.3655349090911,6.805582504044612
50,105,1149.5502846363636,7.0662428755684905
50,106,1151.5045040909094,7.316768700687741
50,107,1151.5506639090906,7.591681038497435
50,108,1153.4057697272726,7.852215146352006
50,109,1153.2976292727274,8.121717124515142
50,110,1155.056146090909,8.371745069154384
50,111,1154.851726090909,8.640617612470061
50,112,1156.601837,8.878709836109223
50,113,1156.337203909091,9.164161628587385
50,114,1158.1120072727272,9.37005287235916
50,115,1157.820373909091,9.629057183712892
50,116,1159.5737815454547,9.819297431208364
50,117,1159.1856802727273,10.068946323449602
50,118,1160.7780929090907,10.241787928166913
50,119,1160.4392030000001,10.531830886181389
51,50,822.6485982727271,2.3580429595255676
51,51,834.1143928181817,2.301597898293225
51,52,847.5483311818182,2.389441824373491
51,53,858.4698729090909,2.33713502271245
51,54,871.1115534545454,2.2797986348252217
51,55,881.3192403636364,2.287879291087107
51,56,893.4247943636364,2.2316938005435754
51,57,903.0310540000002,2.312514282527928
51,58,914.6317327272726,2.2685176244223832
51,59,923.7091651818183,2.38700293691762
51,60,934.8912477272727,2.3317853147069703
51,61,943.5592672727272,2.4547074504205426
51,62,954.4030201818182,2.337188085024761
51,63,962.6882508181818,2.3922935924019013
51,64,973.2177120909091,2.2092834244052884
51,65,981.1461780000001,2.2785978123092616
51,66,991.2678462727273,2.0860439335391616
51,67,998.7919218181818,2.131719357011771
51,68,1008.5598605454546,1.9387462721815618
51,69,1015.6777347272728,1.9518565433947512
51,70,1025.112231181818,1.7573935329268382
51,71,1031.9379866363638,1.783654622747616
51,72,1040.9940783636366,1.6206173313767585
51,73,1047.5775890909092,1.6500792466433791
51,74,1056.4224053636362,1.3967265344298883
51,75,1062.782093,1.386543415017391
51,76,1071.3500779090907,1.1640676471157576
51,77,1077.5357384545453,1.2150533302448108
51,78,1085.807821181818,1.103986919084809
51,79,1091.8275925454545,1.278638374209936
51,80,1099.8745655454545,1.3655047426432352
51,81,1105.2906196363638,1.628325201915228
51,82,1112.7971148181816,1.9037525477627273
51,83,1115.5058874545455,2.028713728310044
51,84,1119.8809653636363,2.2375517791982866
51,85,1122.3294409999999,2.543613066676199
51,86,1126.2535705454547,2.7930674209991184
51,87,1128.5078983636363,3.0889796619197587
51,88,1132.2885603636364,3.325241143402829
51,89,1134.159494,3.631903907256967
51,90,1137.7658147272728,3.703641055418558
51,91,1139.3035031818183,3.9553438604040667
51,92,1142.6185473636363,4.155829039348618
51,93,1143.9945604545455,4.371640899701225
51,94,1147.211817818182,4.5067240583650525
51,95,1148.5111666363634,4.629967507416368
51,96,1151.6595716363634,4.756749602863082
51,97,1152.8812786363637,4.932323133037807
51,98,1155.9413272727274,5.1135609589375735
51,99,1157.0708881818182,5.319195417403917
51,100,1159.9986972727272,5.479738105629954
51,101,1160.9345026363635,5.673794353504389
51,102,1163.5870832727276,5.868056715710845
51,103,1164.225902090909,6.084971642523997
51,104,1166.6294233636363,6.317836015978955
51,105,1167.113691181818,6.588319148104574
51,106,1169.261258909091,6.821233237569833
51,107,1169.5698744545455,7.091851131331497
51,108,1171.588135,7.329737507363426
51,109,1171.6744626363634,7.58173703010636
51,110,1173.596956909091,7.816774554145171
51,111,1173.6366287272726,8.071364154466476
51,112,1175.4906085454547,8.303938390706003
51,113,1175.4198669090908,8.576711921088808
51,114,1177.2645184545454,8.785997972205784
51,115,1177.1550267272726,9.049013382887699
51,116,1178.9579916363639,9.243337634317433
51,117,1178.7515465454546,9.479739522864897
51,118,1180.5568031818182,9.6678425479629
51,119,1180.4008165454545,9.943449757051
51,120,1182.0665844545454,10.149426416974464
51,121,1181.88826,10.415739934331405
52,50,821.4216771818182,2.5595816408877043
52,51,833.3840297272727,2.5444487305891266
52,52,847.4921593636365,2.453746128286255
52,53,858.9574192727273,2.456078354986095
52,54,872.1896741818182,2.5164741898983163
52,55,882.9429976363634,2.4884430264426984
52,56,895.5869053636366,2.5154400930283662
52,57,905.6442771818182,2.5475567990846475
52,58,917.6898412727273,2.5448331757133675
52,59,927.1833182727273,2.6003909395556666
52,60,938.7789413636364,2.573213691918437
52,61,947.8593633636364,2.6257768288577243
52,62,959.1135487272728,2.5586939608907757
52,63,967.8743285454544,2.5898035760162825
52,64,978.7069142727272,2.450093184868858
52,65,987.051571909091,2.4098579058314225
52,66,997.4699063636363,2.298052865801912
52,67,1005.3975058181818,2.3347257391685456
52,68,1015.3922191818182,2.1360342875959297
52,69,1022.8871973636363,2.142802528127978
52,70,1032.531005818182,1.9511431774631551
52,71,1039.6651984545454,1.9361154819561148
52,72,1048.9981917272728,1.736643945148424
52,73,1055.838605818182,1.712207692808558
52,74,1064.9255113636364,1.565694783798729
52,75,1071.5927775454545,1.5397535538649507
52,76,1080.4030500909093,1.239847702290545
52,77,1086.9217736363637,1.215846055964635
52,78,1095.5028607272727,0.978301664968045
52,79,1101.8535206363636,1.024055302276503
52,80,1110.2192043636364,0.9812613712027436
52,81,1115.9870924545455,1.202841891216165
52,82,1123.8247528181819,1.4232227463942244
52,83,1126.7883419999998,1.5557332347472164
52,84,1131.4932755454545,1.7772651398140018
52,85,1134.2716233636363,2.0841385749886596
52,86,1138.6085560000001,2.2948734382669316
52,87,1141.1727144545455,2.4970623531501217
52,88,1145.3397691818182,2.6558074459855696
52,89,1147.5695477272727,2.869450297854894
52,90,1151.4910861818184,3.013130564107529
52,91,1153.411519909091,3.265074975334518
52,92,1157.1573186363637,3.4750061664682796
52,93,1158.9770402727272,3.7152508091227796
52,94,1162.6469845454546,3.918777708059134
52,95,1164.3647754545452,4.1212845732696755
52,96,1167.8991564545452,4.284650085886986
52,97,1169.505480909091,4.478354905774133
52,98,1172.876256818182,4.620782238432872
52,99,1174.3006655454544,4.794555291913691
52,100,1177.5117859090908,4.937556409436079
52,101,1178.7249150000002,5.116194728326837
52,102,1181.6310457272725,5.275923551688571
52,103,1182.5177734545455,5.483717057915637
52,104,1185.1862717272727,5.710877453117383
52,105,1185.8725210000002,5.978801356624452
52,106,1188.2875394545454,6.216685839818913
52,107,1188.8142362727274,6.483411864093771
52,108,1191.047569181818,6.706507623244192
52,109,1191.4276276363635,6.962053763938109
52,110,1193.5337019999997,7.170688546758243
52,111,1193.713700818182,7.40853188311915
52,112,1195.7394715454545,7.633080667937485
52,113,1195.7433191818182,7.906027188804141
52,114,1197.746683090909,8.159331025065413
52,115,1197.7895780909091,8.4009724996475
52,116,1199.76211,8.573309373219358
52,117,1199.7969521818181,8.837668238865112
52,118,1201.7188828181816,9.031133556126147
52,119,1201.6790832727272,9.294674469233717
52,120,1203.538362090909,9.482260773642576
52,121,1203.5542350909093,9.729930907877543
52,122,1205.3828722727271,9.903021037065942
52,123,1205.3876272727275,10.164134689134272
52,124,1207.2760266363637,10.388734023971947
53,52,844.558029181818,2.420941416146837
53,53,856.693877,2.433599921505164
53,54,870.5406922727274,2.4795744682158465
53,55,881.8884599090908,2.4767151213089473
53,56,895.0336838181818,2.521290321582247
53,57,905.6131756363636,2.571062897569601
53,58,918.0570948181819,2.5635327871553466
53,59,928.1025647272727,2.6417215692309175
53,60,940.0694668181818,2.60361222107304
53,61,949.6538724545455,2.6906370329835596
53,62,961.2542097272726,2.6064379139436076
53,63,970.4509013636365,2.6614830678527435
53,64,981.6673367272728,2.550146055177418
